image,name,yelpLink,reviewCount,dollarAmount,foodType,neighborhood,address,city,phone,rating
https://s3-media4.fl.yelpcdn.com/bphoto/NgHf6NZwciFe2lyDiEWhIw/90s.jpg,The Charleston Bird,https://www.yelp.com/biz/the-charleston-bird-mount-pleasant?osq=Restaurants,7,$,Food Trucks,Mount Pleasant,650 Coleman Blvd,"Mount Pleasant, SC 29464",(843) 990-8586,4.5
https://s3-media4.fl.yelpcdn.com/bphoto/ipZLjrcOT-taGSK0SuOhgA/90s.jpg,The Granary,https://www.yelp.com/biz/the-granary-mount-pleasant-2?osq=Restaurants,7,$$,American,Mount Pleasant,835 Coleman Blvd,"Mount Pleasant, SC 29464",(843) 216-3832,4.5
https://s3-media2.fl.yelpcdn.com/bphoto/TcI6ZBgoZLTU6oi8WF56KA/90s.jpg,Verde,https://www.yelp.com/biz/verde-mount-pleasant-2?osq=Restaurants,10,$,Salad,Mount Pleasant,616-A Long Point Rd,"Mount Pleasant, SC 29464",(843) 388-5289,4.5
https://s3-media3.fl.yelpcdn.com/bphoto/KW725HErqvGkyCWi99Qw3Q/90s.jpg,New York Butcher Shoppe,https://www.yelp.com/biz/new-york-butcher-shoppe-mount-pleasant?osq=Restaurants,14,$,Meat Shops,Mount Pleasant,1260 Ben Sawyer Blvd,"Mount Pleasant, SC 29464",(843) 856-9675,4.5
https://s3-media1.fl.yelpcdn.com/bphoto/UB4p4iGdQQxEVYOdmeCb8A/90s.jpg,Joey Tomatoes Deli & Market,https://www.yelp.com/biz/joey-tomatoes-deli-and-market-mount-pleasant?osq=Restaurants,16,$,Italian,Mount Pleasant,1034 Chuck Dawley Blvd,"Mount Pleasant, SC 29464",(843) 352-2294,4.5
https://s3-media1.fl.yelpcdn.com/bphoto/U1z9LsKi1mJWMddwQe58Sw/90s.jpg,Stack's Evening Eats,https://www.yelp.com/biz/stacks-evening-eats-mount-pleasant?osq=Restaurants,17,$$$,American,Mount Pleasant,1440 Ben Sawyer Blvd,"Mount Pleasant, SC 29464",(843) 388-6968,4.5
https://s3-media2.fl.yelpcdn.com/bphoto/anb3AeP1EkzoGYQqxJXIuw/90s.jpg,Johnny's Hot Dogs,https://www.yelp.com/biz/johnnys-hot-dogs-mount-pleasant-2?osq=Restaurants,28,$,Hot Dogs,Mount Pleasant,883 Ben Sawyer Blvd,"Mount Pleasant, SC 29464",(843) 849-5485,4.5
https://s3-media4.fl.yelpcdn.com/bphoto/jwpS__brXAh2MWtHesTzSQ/90s.jpg,Five Guys Burgers and Fries,https://www.yelp.com/biz/five-guys-burgers-and-fries-mount-pleasant?osq=Restaurants,41,$,Fast Food,Mount Pleasant,1795 Us Hwy 17 N,"Mount Pleasant, SC 29464",(843) 881-4550,4.5
https://s3-media4.fl.yelpcdn.com/bphoto/wnHNmb0TaXPVoicI4zqNzg/90s.jpg,Langdon's Restaurant & Wine Bar,https://www.yelp.com/biz/langdons-restaurant-and-wine-bar-mt-pleasant-2?osq=Restaurants,49,$$$,Seafood,Mount Pleasant,,,(843) 388-9200,4.5
https://s3-media4.fl.yelpcdn.com/bphoto/4mzMK50zNVgeQVLzArYI0w/90s.jpg,Verde,https://www.yelp.com/biz/verde-mount-pleasant?osq=Restaurants,55,$,Gluten-Free,Mount Pleasant,730 Coleman Blvd,"Mount Pleasant, SC 29464",(843) 388-4394,4.5
https://s3-media1.fl.yelpcdn.com/bphoto/5wFj-6wbYOj8NjYpkIMzww/90s.jpg,McCann's Irish Pub,https://www.yelp.com/biz/mccanns-irish-pub-mount-pleasant?osq=Restaurants,57,$$,Irish,Mount Pleasant,2700 N Hwy 17,"Mount Pleasant, SC 29466",(843) 800-5080,4.5
https://s3-media1.fl.yelpcdn.com/bphoto/jp--4TDZN_4_EsNDCrBfRA/90s.jpg,Urban Cookhouse,https://www.yelp.com/biz/urban-cookhouse-mt-pleasant?osq=Restaurants,59,$,American,Mount Pleasant,1132 Bowman Rd,"Mt Pleasant, SC 29464",(843) 800-5320,4.5
https://s3-media2.fl.yelpcdn.com/bphoto/5xTnEtFj5FsUFBgetJOGEA/90s.jpg,Bistro Toulouse,https://www.yelp.com/biz/bistro-toulouse-mount-pleasant?osq=Restaurants,60,$$,French,Mount Pleasant,1220 Ben Sawyer Blvd,"Mount Pleasant, SC 29464",(843) 216-3434,4.5
https://s3-media3.fl.yelpcdn.com/bphoto/eaVNxZ58LiVWHg6VrMmIpw/90s.jpg,Cuoco Pazzo,https://www.yelp.com/biz/cuoco-pazzo-mount-pleasant?osq=Restaurants,66,$$,Italian,Mount Pleasant,1035 Johnnie Dodds Blvd,"Mount Pleasant, SC 29464",(843) 971-9034,4.5
https://s3-media3.fl.yelpcdn.com/bphoto/8fB9tnPzOFOeAs_l7VK9qg/90s.jpg,Opal Restaurant & Bar,https://www.yelp.com/biz/opal-restaurant-and-bar-mount-pleasant?osq=Restaurants,67,$$,Mediterranean,Mount Pleasant,,,(843) 654-9070,4.5
https://s3-media2.fl.yelpcdn.com/bphoto/VCgjoE42OXNWrn6tgE94og/90s.jpg,Sushi Taro,https://www.yelp.com/biz/sushi-taro-mount-pleasant?osq=Restaurants,81,$$,Japanese,Mount Pleasant,1171 Basketweave Dr,"Mount Pleasant, SC 29466",(843) 388-7995,4.5
https://s3-media4.fl.yelpcdn.com/bphoto/hmKnOE4g7luzIbSGkOc6Eg/90s.jpg,Istanbul Shish Kabobs,https://www.yelp.com/biz/istanbul-shish-kabobs-mount-pleasant?osq=Restaurants,97,$,Mediterranean,Mount Pleasant,261 Johnnie Dodds Blvd,"Mount Pleasant, SC 29464",(843) 936-6116,4.5
https://s3-media2.fl.yelpcdn.com/bphoto/XZolowh7V-rH2e9ld2SqYw/90s.jpg,Mozzo Deli,https://www.yelp.com/biz/mozzo-deli-mount-pleasant?osq=Restaurants,110,$,Delis,Mount Pleasant,730 Coleman Blvd,"Mount Pleasant, SC 29464",(843) 388-5755,4.5
https://s3-media4.fl.yelpcdn.com/bphoto/1glkJ_2DdkxovBUVAh-CvQ/90s.jpg,Red Drum,https://www.yelp.com/biz/red-drum-mount-pleasant-2?osq=Restaurants,114,$$$,Seafood,Mount Pleasant,803 Coleman Blvd,"Mount Pleasant, SC 29464",(843) 849-0313,4.5
https://s3-media3.fl.yelpcdn.com/bphoto/8oDyLjMFxaPeFZp6ENYjNQ/90s.jpg,Mi Xao,https://www.yelp.com/biz/mi-xao-mount-pleasant?osq=Restaurants,120,$,Vietnamese,Mount Pleasant,1055 Hwy 41,"Mount Pleasant, SC 29466",(843) 388-5733,4.5
https://s3-media4.fl.yelpcdn.com/bphoto/NF4gbCJSsdIuJyYqaEbBeA/90s.jpg,Saveurs Du Monde Cafe,https://www.yelp.com/biz/saveurs-du-monde-cafe-mount-pleasant?osq=Restaurants,120,$$,Cafes,Mount Pleasant,1960 Long Grove Dr,"Mount Pleasant, SC 29464",(843) 352-7498,4.5
https://s3-media1.fl.yelpcdn.com/bphoto/W10ojxXHJNI4YuOdPs0-TA/90s.jpg,Carmen y Juan's,https://www.yelp.com/biz/carmen-y-juans-mount-pleasant?osq=Restaurants,153,$,Mexican,Mount Pleasant,1118 Park W Blvd,"Mount Pleasant, SC 29466",(843) 856-0805,4.5
https://s3-media1.fl.yelpcdn.com/bphoto/FsWktQcNiEM83LZcuwYfJw/90s.jpg,Five Loaves Cafe,https://www.yelp.com/biz/five-loaves-cafe-mount-pleasant?osq=Restaurants,196,$$,Breakfast & Brunch,Mount Pleasant,1055 Johnnie Dodds Blvd,"Mount Pleasant, SC 29464",(843) 849-1043,4.5
https://s3-media2.fl.yelpcdn.com/bphoto/AYtG47v5FyE6mvmJzklGQQ/90s.jpg,Coleman Public House,https://www.yelp.com/biz/coleman-public-house-mount-pleasant?osq=Restaurants,240,$$,Bars,Mount Pleasant,427 W Coleman Blvd,"Mount Pleasant, SC 29464",(843) 416-8833,4.5
https://s3-media3.fl.yelpcdn.com/bphoto/KpMy8YxmerUg0_WwAQ8vrA/90s.jpg,Graze,https://www.yelp.com/biz/graze-mount-pleasant?osq=Restaurants,345,$$,American,Mount Pleasant,863 Houston Northcutt Blvd,"Mount Pleasant, SC 29464",(843) 606-2493,4.5
https://s3-media1.fl.yelpcdn.com/bphoto/G9Sz7FjShTU8l7e1dexItQ/90s.jpg,Page's Okra Grill,https://www.yelp.com/biz/pages-okra-grill-mount-pleasant?osq=Restaurants,794,$$,Southern,Mount Pleasant,302 Coleman Blvd,"Mount Pleasant, SC 29464",(843) 881-3333,4.5
https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,Charleston's Cafe,https://www.yelp.com/biz/charlestons-cafe-mount-pleasant-4?osq=Restaurants,1,$,American,Mount Pleasant,454 Shipping Ln,"Mount Pleasant, SC 29464",(843) 225-3250,5
https://s3-media1.fl.yelpcdn.com/bphoto/ALq_Ezn6Ccb5CKeJwpQFyg/90s.jpg,Magwoods Seafood,https://www.yelp.com/biz/magwoods-seafood-mount-pleasant?osq=Restaurants,1,$$,Seafood,Mount Pleasant,110 Haddrell St,"Mount Pleasant, SC 29464",(843) 884-3352,5
https://s3-media3.fl.yelpcdn.com/bphoto/0EkuFXF73qxsFq6VuVIoPA/90s.jpg,River Watch Cafe and Gift Shop,https://www.yelp.com/biz/river-watch-cafe-and-gift-shop-mount-pleasant?osq=Restaurants,1,,Cafes,Mount Pleasant,"Mount Pleasant, SC 29464",,,5
https://s3-media3.fl.yelpcdn.com/bphoto/YsU6k3AzO6c1qHGTT1FpGg/90s.jpg,The Porch At I'On,https://www.yelp.com/biz/the-porch-at-ion-mount-pleasant?osq=Restaurants,1,$$,American,Mount Pleasant,252 Ponsbury Rd,"Mount Pleasant, SC 29464",(843) 971-7834,5
https://s3-media2.fl.yelpcdn.com/bphoto/Mft2fQgbSgCwTSVXGWTvFA/90s.jpg,Rudi's Old Village Wine Shop,https://www.yelp.com/biz/rudis-old-village-wine-shop-mount-pleasant?osq=Restaurants,2,,Wine Bars,Mount Pleasant,115 Pitt St,"Mount Pleasant, SC 29464",(843) 352-9728,5
https://s3-media3.fl.yelpcdn.com/bphoto/LDQnf1LVkwyvFxzwJSsjeg/90s.jpg,Carpentier's Wine And Dine Deli,https://www.yelp.com/biz/carpentiers-wine-and-dine-deli-mount-pleasant?osq=Restaurants,4,,Delis,Mount Pleasant,976 Houston Northcutt Blvd,"Mount Pleasant, SC 29464",(843) 884-9386,5
https://s3-media3.fl.yelpcdn.com/bphoto/ucJgLzmMP0VHbbeFEEuwqA/90s.jpg,Elements Social Bar,https://www.yelp.com/biz/elements-social-bar-charleston?osq=Restaurants,5,$$,Cocktail Bars,Mount Pleasant,1440 Ben Sawyer Blvd,"Charleston, SC 29464",(843) 936-6940,5
https://s3-media2.fl.yelpcdn.com/bphoto/YXxIltuk7OflMxM3xFinHA/90s.jpg,Coastal Crust,https://www.yelp.com/biz/coastal-crust-mount-pleasant?osq=Restaurants,7,,Food Trucks,Mount Pleasant,219 Simmons St,"Mount Pleasant, SC 29464",(843) 654-9606,5
https://s3-media2.fl.yelpcdn.com/bphoto/_GBe7lIZhDBCkEa2AbTgSQ/90s.jpg,Saveurs Du Monde Cafe at Belle Station,https://www.yelp.com/biz/saveurs-du-monde-cafe-at-belle-station-mount-pleasant?osq=Restaurants,21,$,Breakfast & Brunch,Mount Pleasant,536 Belle Station Blvd,"Mount Pleasant, SC 29464",(843) 416-5035,5
https://s3-media2.fl.yelpcdn.com/bphoto/gO_LupsL1C26aimXDwp4cw/90s.jpg,Pier 41,https://www.yelp.com/biz/pier-41-mount-pleasant?osq=Restaurants,24,$$,Seafood,Mount Pleasant,1039 Sc Hwy 41,"Mount Pleasant, SC 29466",(843) 388-4229,5
https://s3-media2.fl.yelpcdn.com/bphoto/_ARznveVNSmAHToGrNNXZA/90s.jpg,The Pickled Palate,https://www.yelp.com/biz/the-pickled-palate-mount-pleasant?osq=Restaurants,176,$,Sandwiches,Mount Pleasant,411 Hibben St,"Mount Pleasant, SC 29464",(843) 388-7813,5
https://s3-media4.fl.yelpcdn.com/bphoto/LmE0VJjpm8x9sXlLigYwOw/90s.jpg,Great Wall Hibachi,https://www.yelp.com/biz/great-wall-hibachi-charleston-2?osq=Restaurants,14,$,Chinese,North Central,1077 King St,"Charleston, SC 29403",(843) 722-8080,3
https://s3-media3.fl.yelpcdn.com/bphoto/_2C9yLTkZrn6FpFSbHkj4w/90s.jpg,Rutledge Cab Co.,https://www.yelp.com/biz/rutledge-cab-co-charleston?osq=Restaurants,216,$$,American,North Central,1300 Rutledge Ave,"Charleston, SC 29403",(843) 720-1440,3.5
https://s3-media1.fl.yelpcdn.com/bphoto/byg80qA8W428v_0BTG4J4w/90s.jpg,Rodney Scott's BBQ,https://www.yelp.com/biz/rodney-scotts-bbq-charleston?osq=Restaurants,27,$$,Barbeque,North Central,1011 King St,"Charleston, SC 29403",(843) 990-9535,4
https://s3-media3.fl.yelpcdn.com/bphoto/USyDoxd-k1tYnSHBVrbk5w/90s.jpg,Breaking Bread Sandwich Co.,https://www.yelp.com/biz/breaking-bread-sandwich-co-charleston?osq=Restaurants,4,$$,Food Delivery Services,North Central,"Charleston, SC 29403",,(843) 277-9271,5
https://s3-media2.fl.yelpcdn.com/bphoto/_ZyRSHc56SfV3Px1PKILPQ/90s.jpg,Pink Bellies,https://www.yelp.com/biz/pink-bellies-charleston?osq=Restaurants,28,$,Vietnamese,North Central,"Charleston, SC 29403",,(843) 814-0600,5
https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,Centre Point Bar and Grill,https://www.yelp.com/biz/centre-point-bar-and-grill-north-charleston?osq=Restaurants,5,$$,American,North Charleston,4950 Centre Point Dr,"North Charleston, SC 29405",(843) 529-9507,1
https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,SC Catering,https://www.yelp.com/biz/sc-catering-charleston?osq=Restaurants,1,,American,North Charleston,2004 Hugo Ave,"Charleston, SC 29405",(843) 212-3062,2
https://s3-media3.fl.yelpcdn.com/bphoto/YNyMcysF3giEFV2ZZtbjsg/90s.jpg,Pizza Hut,https://www.yelp.com/biz/pizza-hut-charleston-12?osq=Restaurants,4,,Pizza,North Charleston,4397 Dorchester Rd,"Charleston, SC 29405",(843) 744-2600,2
https://s3-media1.fl.yelpcdn.com/bphoto/8YaFdh5fGg-M6KPIHv7ivw/90s.jpg,Steak'n Shake,https://www.yelp.com/biz/steakn-shake-north-charleston?osq=Restaurants,115,$,Burgers,North Charleston,4821 Tanger Outlet Blvd,"North Charleston, SC 29418",(843) 744-8956,2
https://s3-media1.fl.yelpcdn.com/bphoto/wX0wjiBBQ2Wr6Oq1abHGeQ/90s.jpg,Charlie Brown Seafood,https://www.yelp.com/biz/charlie-brown-seafood-north-charleston?osq=Restaurants,2,$,Seafood Markets,North Charleston,4726 Rivers Ave,"North Charleston, SC 29405",(843) 747-1999,2.5
https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,Bogchi Grill,https://www.yelp.com/biz/bogchi-grill-charleston?osq=Restaurants,3,$,American,North Charleston,5500 International Blvd,"Charleston, SC 29418",,2.5
https://s3-media1.fl.yelpcdn.com/bphoto/cDhOelaa6H8QBhqrt8WkJg/90s.jpg,Sweetgrass Restaurant & Porch,https://www.yelp.com/biz/sweetgrass-restaurant-and-porch-north-charleston-2?osq=Restaurants,3,,Breakfast & Brunch,North Charleston,4831 Tanger Outlet Blvd,"North Charleston, SC 29418",(843) 744-4422,2.5
https://s3-media4.fl.yelpcdn.com/bphoto/649eethVPkDT0cGlAv9X6A/90s.jpg,Spinx,https://www.yelp.com/biz/spinx-north-charleston-6?osq=Restaurants,5,$,Gas & Service Stations,North Charleston,3109 W Montague Ave,"North Charleston, SC 29418",(843) 518-5861,2.5
https://s3-media3.fl.yelpcdn.com/bphoto/Eql1UX5LbzxXl-C-TfHfcA/90s.jpg,China Wok,https://www.yelp.com/biz/china-wok-n-charleston?osq=Restaurants,2,$,Chinese,North Charleston,1357 Remount Rd,"N Charleston, SC 29406",(843) 747-9009,3
https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,Chow's Restaurant,https://www.yelp.com/biz/chows-restaurant-n-charleston?osq=Restaurants,2,$,Chinese,North Charleston,3361 Rivers Ave,"N Charleston, SC 29405",(843) 554-6288,3
https://s3-media1.fl.yelpcdn.com/bphoto/-FJI0gMX_nqeXdFS2DdbAA/90s.jpg,Arby's,https://www.yelp.com/biz/arbys-north-charleston?osq=Restaurants,5,$,Fast Food,North Charleston,4955 Centre Pointe Dr,"North Charleston, SC 29418",(843) 529-0729,3
https://s3-media2.fl.yelpcdn.com/bphoto/0ogjhysXrv_BnGlgDFpKpg/90s.jpg,"Cafe Fresca , SSP America",https://www.yelp.com/biz/cafe-fresca-ssp-america-charleston?osq=Restaurants,5,$$,American,North Charleston,5500 International Blvd,"Charleston, SC 29418",(843) 767-7055,3
https://s3-media4.fl.yelpcdn.com/bphoto/fz8alY8abrOzKybaNFGscg/90s.jpg,Bojangles,https://www.yelp.com/biz/bojangles-north-charleston?osq=Restaurants,6,,Southern,North Charleston,5490 N Rhett Ave,"North Charleston, SC 29406",(843) 554-9475,3
https://s3-media2.fl.yelpcdn.com/bphoto/qtCAWUyvaU0a226T_bZm3A/90s.jpg,Checkers,https://www.yelp.com/biz/checkers-charleston?osq=Restaurants,10,$,Fast Food,North Charleston,1846 Remount Rd,"Charleston, SC 29406",(843) 740-9165,3
https://s3-media1.fl.yelpcdn.com/bphoto/BKJfqzjgXS2CG5CaXo7w3g/90s.jpg,Jack Nicklaus Golden Bear Grill,https://www.yelp.com/biz/jack-nicklaus-golden-bear-grill-north-charleston?osq=Restaurants,17,$$,American,North Charleston,5500 International Blvd,"North Charleston, SC 29418",,3
https://s3-media1.fl.yelpcdn.com/bphoto/Tvzj2xT1piWSG0AdmPvEug/90s.jpg,Denny's,https://www.yelp.com/biz/dennys-north-charleston-2?osq=Restaurants,18,$$,Diners,North Charleston,5270 International Blvd,"North Charleston, SC 29418",(843) 744-1646,3
https://s3-media1.fl.yelpcdn.com/bphoto/mA6Rxx9aMmwQ5VEps3O9mg/90s.jpg,McAlister's Deli,https://www.yelp.com/biz/mcalisters-deli-charleston?osq=Restaurants,24,$,Delis,North Charleston,4950 Centre Pointe Dr,"Charleston, SC 29418",(843) 725-3344,3
https://s3-media2.fl.yelpcdn.com/bphoto/7lCSImwNQMzAM3f2dBsfVw/90s.jpg,DeSano Pizza Bakery,https://www.yelp.com/biz/desano-pizza-bakery-charleston-2?osq=Restaurants,42,$$,Pizza,North Charleston,Charleston International Airport,"Charleston, SC 29418",,3
https://s3-media4.fl.yelpcdn.com/bphoto/HbimZQfgjxrxwDGPWBSmwQ/90s.jpg,Embassy Suites Charleston Convention Center,https://www.yelp.com/biz/embassy-suites-charleston-convention-center-north-charleston?osq=Restaurants,43,$$$$,Hotels,North Charleston,5055 International Blvd,"North Charleston, SC 29418",(843) 747-1882,3
https://s3-media1.fl.yelpcdn.com/bphoto/QPcxWNndDth0Qk0B-uD5Uw/90s.jpg,La Hacienda,https://www.yelp.com/biz/la-hacienda-north-charleston?osq=Restaurants,72,$$,Mexican,North Charleston,5070 International Blvd,"North Charleston, SC 29418",(843) 746-8699,3
https://s3-media2.fl.yelpcdn.com/bphoto/5tmfN3-XqDzJJkglkg4kvg/90s.jpg,Buffalo Wild Wings,https://www.yelp.com/biz/buffalo-wild-wings-north-charleston?osq=Restaurants,83,$$,Chicken Wings,North Charleston,4959 Center Point Dr,"North Charleston, SC 29418",(843) 529-5394,3
https://s3-media3.fl.yelpcdn.com/bphoto/IB1JMknDls9ZaC5jN0kBKg/90s.jpg,FATZ Cafe,https://www.yelp.com/biz/fatz-cafe-north-charleston-3?osq=Restaurants,83,$$,American,North Charleston,4951 Centre Pointe Drive,"North Charleston, SC 29418",(843) 576-2680,3
https://s3-media3.fl.yelpcdn.com/bphoto/EIixxXcGg7eiemc8_RF-ew/90s.jpg,Sake House,https://www.yelp.com/biz/sake-house-north-charleston?osq=Restaurants,88,$$,Japanese,North Charleston,4952 Ctr Pointe Dr,"North Charleston, SC 29418",(843) 566-8863,3
https://s3-media2.fl.yelpcdn.com/bphoto/SRQnEgjB3Co3oPAFFWELHQ/90s.jpg,Manny's Mediterranean Cafe,https://www.yelp.com/biz/mannys-mediterranean-cafe-north-charleston?osq=Restaurants,103,$$,Mediterranean,North Charleston,3032 W Montague Ave,"North Charleston, SC 29418",(843) 789-4350,3
https://s3-media3.fl.yelpcdn.com/bphoto/4ryyOvUYtco2jQ_njpBCcA/90s.jpg,Shipwreck Seafood,https://www.yelp.com/biz/shipwreck-seafood-north-charleston?osq=Restaurants,2,$$,Seafood,North Charleston,5117 Dorchester Rd,"North Charleston, SC 29418",(843) 724-9259,3.5
https://s3-media3.fl.yelpcdn.com/bphoto/P7jcKvpvQFurwy0QPeK1Xg/90s.jpg,FLETC Cafeteria,https://www.yelp.com/biz/fletc-cafeteria-north-charleston?osq=Restaurants,5,$,Cafes,North Charleston,Magpie Ave,"North Charleston, SC 29405",,3.5
https://s3-media2.fl.yelpcdn.com/bphoto/7t6rGiEh-LCRZ6UTrPui1Q/90s.jpg,Jack Nicklaus,https://www.yelp.com/biz/jack-nicklaus-charleston?osq=Restaurants,5,,Breakfast & Brunch,North Charleston,5500 International Blvd,"Charleston, SC 29418",,3.5
https://s3-media2.fl.yelpcdn.com/bphoto/_h5pqxbj6D6wpb7QHol9nA/90s.jpg,Chill-N-Grill,https://www.yelp.com/biz/chill-n-grill-north-charleston-2?osq=Restaurants,6,$,American,North Charleston,2810 Ashley Phosphate Rd,"North Charleston, SC 29418",(843) 789-3655,3.5
https://s3-media1.fl.yelpcdn.com/bphoto/pGKXOMIdVmCbkOxzXFUhqQ/90s.jpg,Marvin's Seafood,https://www.yelp.com/biz/marvins-seafood-n-charleston?osq=Restaurants,6,$,Seafood,North Charleston,4224 Dorchester Rd,"N Charleston, SC 29405",(843) 529-1764,3.5
https://s3-media3.fl.yelpcdn.com/bphoto/0v3GD8MFRB9IRwPk4ra-vw/90s.jpg,Charleston Caribbean Creole,https://www.yelp.com/biz/charleston-caribbean-creole-charleston?osq=Restaurants,7,$,Food Trucks,North Charleston,"Charleston, SC 29405",,(843) 576-9847,3.5
https://s3-media2.fl.yelpcdn.com/bphoto/tIxmnHAshPB2Gby99cZ9NA/90s.jpg,Firehouse Subs,https://www.yelp.com/biz/firehouse-subs-charleston-4?osq=Restaurants,7,$,Fast Food,North Charleston,3032 W. Montague,"Charleston, SC 29418",(843) 740-1734,3.5
https://s3-media4.fl.yelpcdn.com/bphoto/4yXpLSwS080BwJCs6eXKAA/90s.jpg,Magnolia Grill and Bar,https://www.yelp.com/biz/magnolia-grill-and-bar-north-charleston?osq=Restaurants,8,$,Southern,North Charleston,5500 International Blvd,"North Charleston, SC 29418",(843) 767-7055,3.5
https://s3-media4.fl.yelpcdn.com/bphoto/Pi6vKA5zcaOEvDPCal6G7Q/90s.jpg,Great Wall Express,https://www.yelp.com/biz/great-wall-express-north-charleston?osq=Restaurants,9,$,Chinese,North Charleston,2000 McMillan Ave,"North Charleston, SC 29405",(843) 554-8822,3.5
https://s3-media1.fl.yelpcdn.com/bphoto/kWPQEzfIMKaXQpIZHSl2nw/90s.jpg,Seasons of Japan,https://www.yelp.com/biz/seasons-of-japan-north-charleston-3?osq=Restaurants,13,$$,Japanese,North Charleston,4948 Centre Pointe Dr,"North Charleston, SC 29418",(843) 554-7544,3.5
https://s3-media1.fl.yelpcdn.com/bphoto/nqUrJliZsQGsIqBpFiMxPg/90s.jpg,Caviar & Bananas,https://www.yelp.com/biz/caviar-and-bananas-north-charleston?osq=Restaurants,20,$$,American,North Charleston,5500 International Blvd,"North Charleston, SC 29418",(843) 577-7757,3.5
https://s3-media1.fl.yelpcdn.com/bphoto/2H5Jeu5a_xYwazWA1bAXZw/90s.jpg,Chili's,https://www.yelp.com/biz/chilis-north-charleston-3?osq=Restaurants,29,$$,Bars,North Charleston,5274 International Blvd,"North Charleston, SC 29418",(843) 554-3313,3.5
https://s3-media1.fl.yelpcdn.com/bphoto/ZdkXxNH1De7Gh7IHx7sEGw/90s.jpg,Mixson Market,https://www.yelp.com/biz/mixson-market-north-charleston?osq=Restaurants,30,$$,Grocery,North Charleston,4338 McCarthy St,"North Charleston, SC 29405",(843) 471-2850,3.5
https://s3-media3.fl.yelpcdn.com/bphoto/tIpLp5wIWUA_-YReEXxAZw/90s.jpg,Shuang Xi Kitchen,https://www.yelp.com/biz/shuang-xi-kitchen-north-charleston?osq=Restaurants,31,$,Chinese,North Charleston,5070 International Blvd,"North Charleston, SC 29418",(843) 747-2255,3.5
https://s3-media2.fl.yelpcdn.com/bphoto/I1MVVDSZJVa5tgvetUr-xQ/90s.jpg,Panera Bread,https://www.yelp.com/biz/panera-bread-charleston-6?osq=Restaurants,33,$,Sandwiches,North Charleston,5070 International Blvd,"Charleston, SC 29418",(843) 529-2626,3.5
https://s3-media3.fl.yelpcdn.com/bphoto/RYtSpQ5N8qwf7JdiLMigFQ/90s.jpg,East Bay Deli,https://www.yelp.com/biz/east-bay-deli-north-charleston?osq=Restaurants,39,$,Delis,North Charleston,4405 Dorchester Rd,"North Charleston, SC 29405",(843) 747-1235,3.5
https://s3-media3.fl.yelpcdn.com/bphoto/UZ6YrsAIfxcP7emRJ2XDhA/90s.jpg,Yo Bo Cantina Fresca,https://www.yelp.com/biz/yo-bo-cantina-fresca-charleston-2?osq=Restaurants,47,$$,Tex-Mex,North Charleston,1067 E Montague Ave,"Charleston, SC 29405",(843) 203-3381,3.5
https://s3-media2.fl.yelpcdn.com/bphoto/LBHljYqQWS81oMrnVMeoMw/90s.jpg,SportsBook of Charleston,https://www.yelp.com/biz/sportsbook-of-charleston-north-charleston-2?osq=Restaurants,48,$$,Burgers,North Charleston,4950 Centre Pointe Dr,"North Charleston, SC 29418",(843) 745-9555,3.5
https://s3-media2.fl.yelpcdn.com/bphoto/nb7uSDwXThMiBhtfqZ5-Yg/90s.jpg,Mellow Mushroom,https://www.yelp.com/biz/mellow-mushroom-north-charleston?osq=Restaurants,49,$$,Bars,North Charleston,4855 Tanger Outlet Blvd,"North Charleston, SC 29418",(843) 790-9000,3.5
https://s3-media1.fl.yelpcdn.com/bphoto/JnPGGTFabnf8aG3ANhQJ9w/90s.jpg,The Barbeque Joint,https://www.yelp.com/biz/the-barbeque-joint-north-charleston?osq=Restaurants,56,$,Barbeque,North Charleston,1083 E Montague Ave,"North Charleston, SC 29405",(843) 747-4567,3.5
https://s3-media4.fl.yelpcdn.com/bphoto/5o3xN0SmIh7DEsnjCArD1g/90s.jpg,Cowboy Brazilian Steakhouse,https://www.yelp.com/biz/cowboy-brazilian-steakhouse-north-charleston?osq=Restaurants,66,$$$,Steakhouses,North Charleston,2411 Mall Dr N,"North Charleston, SC 29406",(843) 744-9000,3.5
https://s3-media2.fl.yelpcdn.com/bphoto/wDzBpjOc4Ce9OSBH1nUmGA/90s.jpg,Smokey Bones Bar & Fire Grill,https://www.yelp.com/biz/smokey-bones-bar-and-fire-grill-charleston?osq=Restaurants,84,$$,Barbeque,North Charleston,7250 Rivers Ave,"Charleston, SC 29406",(843) 572-3420,3.5
